Date,Close,High,Low,Open,Volume
1/3/2005,49.6201,50.1628,49.4921,50.0591,245900
1/4/2005,48.8213,49.9981,48.5043,49.5103,335500
1/5/2005,48.6994,48.8762,48.3823,48.6262,207000
1/6/2005,48.9738,49.2238,48.8701,49.0653,191300
1/7/2005,48.4372,48.8701,48.4128,48.7482,163700
1/10/2005,48.7543,48.9982,48.5348,48.8091,206100
1/11/2005,49.2786,49.5164,48.9738,49.1445,182700
1/12/2005,49.4494,49.4982,49.1262,49.2787,172900
1/13/2005,48.9067,49.3213,48.7543,49.1445,171000
1/14/2005,49.6933,49.8457,49.236,49.3396,171000
1/18/2005,49.2177,49.3457,48.9311,49.0591,171800
1/19/2005,48.5348,49.0531,48.4555,48.8701,181500
1/20/2005,47.7482,48.1689,47.5958,48.0958,359300
1/21/2005,48.0531,48.2299,47.925,47.9555,197300
1/24/2005,47.9189,48.114,47.8945,47.986,105800
1/25/2005,47.4068,47.5287,47.0714,47.2543,525500
1/26/2005,48.0165,48.1384,47.8336,47.8641,194600
1/27/2005,47.3214,47.4494,47.1933,47.3153,258400
1/28/2005,46.9799,47.425,46.9799,47.2421,326400
1/31/2005,47.6751,47.7299,47.4982,47.5897,160600
2/1/2005,47.9555,48.0226,47.5897,47.8031,267100
2/2/2005,47.9982,48.2299,47.7665,48.1018,280500
2/3/2005,47.2604,47.4555,46.9799,47.4494,299600
2/4/2005,47.9433,47.9677,47.5043,47.7116,255600
2/7/2005,47.3946,47.5897,47.3275,47.4007,384800
2/8/2005,47.1812,47.3458,47.0409,47.1141,220200
2/9/2005,47.4311,47.7055,47.2848,47.2848,190600
2/10/2005,47.9311,47.986,47.6994,47.7116,159000
2/11/2005,48.2299,48.4128,47.8641,47.9738,169400
2/14/2005,48.5957,48.6201,48.3031,48.3031,136400
2/15/2005,48.8092,49.0226,48.3762,48.4555,502400
2/16/2005,48.3275,48.5043,48.2055,48.5043,254300
2/17/2005,47.5287,47.8336,47.5226,47.7116,362900
2/18/2005,48.2726,48.3519,48.0775,48.108,147200
2/22/2005,47.5287,47.9433,47.4494,47.7299,283900
2/23/2005,47.3763,47.486,47.2543,47.4799,188500
2/24/2005,47.0104,47.0897,46.8397,47.0104,211100
2/25/2005,47.3153,47.3946,46.9556,47.0104,231800
2/28/2005,47.4251,47.669,47.2238,47.5592,153300
3/1/2005,47.6385,47.7116,47.4372,47.4677,254000
3/2/2005,47.6689,47.9433,47.3214,47.6446,156300
3/3/2005,47.5348,47.8762,47.3885,47.6811,257100
3/4/2005,48.0348,48.236,47.669,47.6811,266200
3/7/2005,47.8336,48.0714,47.7421,47.8519,153400
3/8/2005,47.925,48.3153,47.8641,48.3153,183100
3/9/2005,47.9433,48.4738,47.9068,48.3214,379900
3/10/2005,48.2665,48.364,47.9921,47.9921,177800
3/11/2005,48.0775,48.4616,47.9982,48.3458,139300
3/14/2005,47.7909,48.0714,47.3458,48.0714,210900
3/15/2005,47.2787,47.5348,47.2543,47.4921,149500
3/16/2005,46.9921,47.108,46.3641,47.1019,485800
3/17/2005,46.547,46.8885,46.3702,46.8885,237700
3/18/2005,46.6873,46.8763,46.541,46.8763,167800
3/21/2005,46.6751,46.7117,46.4007,46.7117,193100
3/22/2005,46.4007,47.1385,46.3702,46.4922,269200
3/23/2005,46.3458,46.4251,45.9129,46.3519,250300
3/24/2005,45.6141,45.8702,45.5776,45.73,535000
3/28/2005,46.191,46.4365,46.0683,46.4365,254900
3/29/2005,45.43,45.8596,45.3687,45.7798,392000
3/30/2005,46.0498,46.5162,45.4423,45.4423,273900
3/31/2005,45.6448,46.056,45.6264,46.056,221700
4/1/2005,45.5773,46.1174,45.5773,45.7798,164300
4/4/2005,45.5221,46.056,45.3687,46.056,197500
4/5/2005,46.3321,46.3935,46.0867,46.1051,291500
4/6/2005,46.5285,46.8231,46.4671,46.5776,243300
4/7/2005,46.9765,47.136,46.7065,46.9335,235300
4/8/2005,46.4917,46.6881,46.3321,46.5162,250700
4/11/2005,46.2278,46.4487,46.0192,46.4303,266000
4/12/2005,46.2953,46.3935,45.6142,46.0192,287300
4/13/2005,45.7553,46.0867,45.7185,45.9578,263100
4/14/2005,45.2582,45.7798,45.2091,45.5957,437000
4/15/2005,44.5955,45.0128,44.5341,45.0128,327700
4/18/2005,44.2764,44.4911,44.2764,44.2764,254400
4/19/2005,44.5832,44.6445,44.2763,44.3438,233500
4/20/2005,44.1229,44.4604,44.0125,44.4604,459200
4/21/2005,44.6691,44.6752,43.9634,44.1229,350900
4/22/2005,44.4604,44.7673,44.2825,44.6691,193200
4/25/2005,45.1539,45.2091,44.8102,44.9084,170100
4/26/2005,44.6875,44.8777,44.5464,44.798,258600
4/27/2005,44.798,44.8777,44.3193,44.6261,126600
4/28/2005,44.1782,44.4911,43.902,44.4298,197000
4/29/2005,44.62,44.7182,44.3991,44.6139,241000
5/2/2005,44.4604,44.6875,44.4236,44.6445,225200
5/3/2005,44.8593,44.8593,44.2825,44.4911,330900
5/4/2005,45.7123,45.8719,45.2153,45.2582,303800
5/5/2005,45.43,45.8719,45.2337,45.8719,255100
5/6/2005,45.6141,46.1787,45.2705,46.056,391800
5/9/2005,45.473,45.8412,45.3319,45.8412,401000
5/10/2005,45.0434,45.4116,44.89,45.4116,229000
5/11/2005,45.0312,45.1784,44.89,45.0741,211100
5/12/2005,44.0922,44.4727,44.0861,44.4666,226600
5/13/2005,43.8897,44.307,43.6504,44.0922,214700
5/16/2005,44.2027,44.2395,43.5706,43.767,225900
5/17/2005,44.4666,44.6077,44.1781,44.3561,306500
5/18/2005,44.5095,44.5832,43.8959,43.9204,540500
5/19/2005,44.6077,44.7059,44.4789,44.5525,569900
5/20/2005,44.4052,44.4543,44.2457,44.3684,451100
5/23/2005,44.8839,45.0557,44.6568,44.6691,225700
5/24/2005,45.0005,45.2091,44.9268,45.0987,348400
5/25/2005,44.8471,45.1907,44.6568,45.1907,133600
5/26/2005,44.4236,44.4543,43.9818,44.3009,277900
5/27/2005,44.4236,44.5218,44.3377,44.4359,220600
5/31/2005,44.0063,44.215,43.945,44.1536,290200
6/1/2005,44.2334,44.4789,44.0002,44.1536,370000
6/2/2005,44.5341,44.5832,44.2027,44.5832,233100
6/3/2005,44.0922,44.4236,44.0431,44.3684,180900
6/6/2005,44.2457,44.3193,44.0922,44.2457,148600
6/7/2005,44.3438,44.4911,44.08,44.1843,557400
6/8/2005,44.1107,44.4359,44.0002,44.2764,286700
6/9/2005,43.7977,44.0002,43.632,43.7977,345500
6/10/2005,43.6749,43.8713,43.6074,43.8038,271500
6/13/2005,43.8038,43.9572,43.7118,43.8406,220600
6/14/2005,43.8222,44.0309,43.5399,43.5706,257700
6/15/2005,44.0125,44.0125,43.632,43.9695,183200
6/16/2005,44.1475,44.2457,43.9388,44.1843,252700
6/17/2005,44.6875,44.7182,44.442,44.4604,285500
6/20/2005,44.1904,44.3684,44.0493,44.3623,271200
6/21/2005,44.4543,44.6016,44.3193,44.3807,207300
6/22/2005,44.4973,44.8532,44.3132,44.7734,236100
6/23/2005,44.0309,44.6445,44.0125,44.6445,384800
6/24/2005,44.0002,44.2886,43.8775,44.2825,253300
6/27/2005,43.6013,43.8775,43.5584,43.7056,372800
6/28/2005,43.8161,43.9879,43.5645,43.5706,201900
6/29/2005,43.9081,44.0922,43.7486,43.8284,396200
6/30/2005,43.8713,44.3438,43.8468,44.0616,367800
7/1/2005,44.2764,44.4605,44.1413,44.2089,252500
7/5/2005,44.7427,44.8532,44.4727,44.5709,204200
7/6/2005,45.0618,45.4914,45.0618,45.1232,440900
7/7/2005,44.9146,45.0373,44.5525,45.0312,192200
7/8/2005,45.16,45.2521,44.8041,44.9452,255800
7/11/2005,45.3134,45.3994,45.16,45.16,275700
7/12/2005,45.7798,46.0069,45.5957,45.6755,286300
7/13/2005,45.4607,45.565,45.3748,45.5221,364500
7/14/2005,45.8412,46.0008,45.5957,45.7737,401400
7/15/2005,46.0192,46.0253,45.5651,45.7798,330000
7/18/2005,45.8719,46.1235,45.8473,46.056,253100
7/19/2005,45.7307,45.9026,45.5712,45.7491,252300
7/20/2005,45.9394,46.0253,45.3073,45.7614,257500
7/21/2005,46.4242,46.6758,46.1542,46.639,377700
7/22/2005,46.3505,46.4856,46.2094,46.4242,385100
7/25/2005,45.6632,45.921,45.4976,45.921,393100
7/26/2005,45.6878,45.8289,45.4239,45.8289,178100
7/27/2005,46.2094,46.2646,45.9701,46.2646,193500
7/28/2005,46.5285,46.639,46.1358,46.283,220300
7/29/2005,46.5531,46.8231,46.3505,46.8231,243000
8/1/2005,46.817,47.0624,46.6267,47.0072,180700
8/2/2005,47.222,47.222,46.7617,46.8108,242600
8/3/2005,46.8599,47.1729,46.6635,47.1729,356200
8/4/2005,46.7188,46.7924,46.3505,46.7924,322900
8/5/2005,46.0744,46.1787,45.8964,46.1787,700100
8/8/2005,45.9885,46.3874,45.9394,46.3015,280500
8/9/2005,46.4181,46.5162,46.3015,46.3996,197700
8/10/2005,48.1241,48.4186,47.8663,47.8663,557700
8/11/2005,48.885,48.885,48.4861,48.4861,285800
8/12/2005,49.0937,49.2471,48.7868,49.0814,362700
8/15/2005,48.8543,48.928,48.4923,48.6027,200200
8/16/2005,48.2161,48.8482,48.21,48.8482,120700
8/17/2005,48.8727,49.0262,48.5107,48.5107,267600
8/18/2005,48.8605,48.9402,48.7684,48.8298,301800
8/19/2005,48.6027,48.7071,48.5414,48.5721,147000
8/22/2005,49.7073,49.7503,49.4925,49.511,280800
8/23/2005,49.738,49.8607,49.511,49.7994,188100
8/24/2005,49.7994,50.2596,49.7073,49.7441,371700
8/25/2005,50.769,50.8242,50.3885,50.3885,401400
8/26/2005,50.321,50.8365,50.2842,50.6708,348500
8/29/2005,49.9037,50.051,48.2345,48.2345,222100
8/30/2005,50.0142,50.1983,49.646,50.1369,219600
8/31/2005,50.3087,50.3824,49.6889,49.8546,213000
9/1/2005,49.9467,50.051,49.738,49.8914,321300
9/2/2005,50.3578,50.4805,50.1798,50.3271,231500
9/6/2005,51.4563,51.487,50.9347,50.9347,289800
9/7/2005,51.4133,51.5483,51.2108,51.5483,240700
9/8/2005,51.3029,51.5177,51.1188,51.3642,571600
9/9/2005,52.2541,52.2847,51.5483,51.6158,347800
9/12/2005,52.2295,52.432,52.1436,52.2847,369600
9/13/2005,52.3829,52.7143,52.2357,52.7143,381000
9/14/2005,52.1804,52.4504,52.162,52.3952,460800
9/15/2005,52.7757,52.9291,52.6284,52.7511,207700
9/16/2005,53.2359,53.3525,52.8862,53.1009,215100
9/19/2005,52.6039,53.2359,52.567,53.2359,245500
9/20/2005,53.7085,54.0276,53.5857,54.003,633800
9/21/2005,53.3218,53.6348,53.0948,53.328,646000
9/22/2005,53.3587,53.3893,52.8984,52.9905,296500
9/23/2005,53.1684,53.4569,53.0825,53.3648,246500
9/26/2005,54.8806,54.9235,54.5737,54.6167,338600
9/27/2005,54.6362,54.797,53.9494,54.2588,548400
9/28/2005,56.4737,56.684,56.2386,56.2386,448900
9/29/2005,58.1318,58.3607,57.5378,57.8472,452400
9/30/2005,57.1481,57.5378,56.981,57.0986,512100
10/3/2005,57.5193,57.8472,57.3522,57.5007,356900
10/4/2005,57.3089,57.8472,57.1604,57.5997,355200
10/5/2005,56.3005,57.0429,56.1582,57.0119,504800
10/6/2005,55.1064,55.7684,53.8257,55.3106,542100
10/7/2005,56.0406,56.0406,55.5024,55.5024,165400
10/10/2005,55.459,56.152,55.2239,56.152,390200
10/11/2005,56.8387,57.0738,56.5727,57.0738,353400
10/12/2005,56.3809,56.684,56.1148,56.3685,412200
10/13/2005,56.4551,56.8201,56.1767,56.8201,341800
10/14/2005,56.9872,57.1542,56.5974,56.684,230400
10/17/2005,56.8325,57.3399,56.517,57.012,264600
10/18/2005,56.4984,56.6964,56.2571,56.6964,259500
10/19/2005,55.5642,55.8055,55.2178,55.7869,769900
10/20/2005,54.1474,55.0321,53.9742,54.7847,733800
10/21/2005,54.0051,54.432,53.2318,54.432,561400
10/24/2005,55.0136,55.0878,54.2093,54.2588,344800
10/25/2005,55.1373,55.3786,54.9393,55.1435,201400
10/26/2005,55.9602,56.2633,55.7808,55.8365,291500
10/27/2005,55.8488,56.4428,55.6199,56.4366,274700
10/28/2005,56.4551,56.5294,55.8921,56.053,246800
10/31/2005,57.4203,57.6616,56.9315,57.0553,233900
11/1/2005,57.7049,57.9585,57.2656,57.2656,279600
11/2/2005,57.476,57.643,56.7459,56.7459,339700
11/3/2005,57.6245,58.0513,57.4265,57.6306,223100
11/4/2005,57.0738,57.1975,56.616,56.7768,421500
11/7/2005,56.8263,56.9191,56.5046,56.5789,394400
11/8/2005,56.3685,56.5603,56.22,56.4366,406600
11/9/2005,56.0159,56.4118,56.0159,56.4118,248800
11/10/2005,56.2386,56.4613,55.8921,56.2139,356300
11/11/2005,56.3128,56.6284,56.1087,56.1767,261400
11/14/2005,55.855,55.9726,55.7374,55.7374,326800
11/15/2005,55.7498,56.0406,55.5581,55.7127,252500
11/16/2005,56.9191,56.9625,56.7645,56.7645,263100
11/17/2005,59.1217,59.2578,58.4659,58.6638,407300
11/18/2005,61.0396,61.1757,60.6375,60.9406,533400
11/21/2005,61.4974,61.6521,61.0953,61.4355,388000
11/22/2005,61.4603,61.4603,60.7983,61.4479,482400
11/23/2005,62.3636,62.3636,61.4974,61.4974,444700
11/25/2005,60.8045,61.0334,60.6808,60.6869,512700
11/28/2005,62.1223,62.345,61.6088,61.6954,462800
11/29/2005,61.7449,62.1099,61.6645,61.8686,499800
11/30/2005,59.8579,60.359,59.8579,60.1982,533000
12/1/2005,61.1015,61.2067,60.5199,60.557,465600
12/2/2005,60.5199,60.8045,60.39,60.8045,372400
12/5/2005,60.5199,60.7055,60.2972,60.5261,300500
12/6/2005,60.2662,60.6313,59.9074,59.9569,431200
12/7/2005,59.7837,59.9631,59.5548,59.8889,463400
12/8/2005,59.7094,60.1363,59.4248,59.6042,307000
12/9/2005,59.9816,60.2415,59.7342,59.7465,307900
12/12/2005,60.0806,60.2601,59.926,60.0064,277300
12/13/2005,61.052,61.1943,60.5075,60.9035,235500
12/14/2005,60.7736,60.9344,60.458,60.7859,264500
12/15/2005,60.1054,60.2353,60.0126,60.2291,880500
12/16/2005,60.8045,60.9282,60.6993,60.8478,166800
12/19/2005,60.7921,61.2438,60.7736,61.0953,182600
12/20/2005,61.8439,62.0047,60.7736,61.2499,691400
12/21/2005,63.6752,63.7742,61.9738,62.178,1083100
12/22/2005,63.5824,63.7495,63.3844,63.6505,306700
12/23/2005,64.1454,64.1454,63.5824,63.5886,210400
12/27/2005,63.106,63.2235,62.5677,62.908,1099100
12/28/2005,63.4587,63.8422,63.3968,63.403,767300
12/29/2005,64.1206,64.3124,63.9041,64.0278,236500
12/30/2005,64.727,64.9002,64.1887,64.3434,413200
1/3/2006,66.1066,66.1066,64.9683,65.457,652800
1/4/2006,65.9458,66.119,65.0301,65.3951,477600
1/5/2006,65.6303,65.6921,65.3518,65.4508,465300
1/6/2006,66.3727,66.4222,65.6612,65.7045,422600
1/9/2006,66.9419,66.9728,66.5088,66.6201,478700
1/10/2006,65.3023,65.7849,64.7208,64.8074,834500
1/11/2006,65.9829,66.1623,65.3951,65.5808,612500
1/12/2006,65.2405,65.9272,65.0672,65.8592,563600
1/13/2006,64.5166,64.6898,64.2382,64.6342,370300
1/17/2006,63.2174,63.4772,62.7348,63.106,823900
1/18/2006,62.5183,62.7348,61.8253,61.8996,644400
1/19/2006,64.3248,64.4857,63.4154,63.4772,636800
1/20/2006,63.4525,64.7084,63.3535,64.5043,784800
1/23/2006,63.9784,64.3248,63.7432,63.8979,421700
1/24/2006,64.3743,64.4733,63.9536,63.9784,333300
1/25/2006,62.8647,63.205,62.7472,62.9823,786100
1/26/2006,63.601,63.7061,63.1988,63.7061,313100
1/27/2006,63.3782,63.8484,63.0194,63.5329,372400
1/30/2006,63.7247,63.9103,63.1988,63.3535,354500
1/31/2006,64.164,64.4671,63.7309,63.9103,267300
2/1/2006,64.2196,64.3248,63.7433,64.034,361000
2/2/2006,63.1679,63.8423,62.8895,63.7371,397100
2/3/2006,63.502,63.9412,63.2483,63.2483,322600
2/6/2006,63.669,64.0155,63.5082,63.7247,162500
2/7/2006,64.5228,65.6983,64.4795,64.9621,494900
2/8/2006,64.2815,64.3434,63.0936,63.5391,616600
2/9/2006,63.4215,63.9969,63.2792,63.8484,531400
2/10/2006,63.9041,64.1825,63.4154,63.6938,467900
2/13/2006,64.3186,64.5847,64.2506,64.3867,265200
2/14/2006,66.1128,66.1747,65.0796,65.2096,379800
2/15/2006,65.6736,65.8901,65.4013,65.6674,312700
2/16/2006,66.5707,66.5954,65.853,66.2799,221300
2/17/2006,67.1522,67.3316,66.6387,66.7872,315200
2/21/2006,66.8057,66.9419,66.5706,66.9109,282400
2/22/2006,66.0324,66.1376,65.4446,65.7045,422000
2/23/2006,66.6696,67.146,66.5521,66.8181,250700
2/24/2006,67.2512,67.3131,66.6573,66.7315,280600
2/27/2006,66.7872,67.0471,66.6944,66.8058,318200
2/28/2006,66.119,66.6078,66.0138,66.5768,278500
3/1/2006,66.2242,66.3417,65.921,66.0757,297100
3/2/2006,66.0943,66.2428,65.7664,66.2056,335900
3/3/2006,65.4075,65.6736,64.9621,64.9682,670100
3/6/2006,65.092,65.6426,64.8136,65.4446,478600
3/7/2006,65.092,65.5622,64.9683,65.1167,363500
3/8/2006,65.5498,65.7416,64.9126,65.1106,240100
3/9/2006,65.5807,66.1871,65.4756,65.9891,169300
3/10/2006,66.0015,66.0819,65.3333,65.4261,167200
3/13/2006,66.1376,66.2551,65.9086,66.0757,261300
3/14/2006,66.8429,67.0037,66.1561,66.2737,268100
3/15/2006,67.0594,67.344,66.7563,67.1275,200100
3/16/2006,66.7748,66.9171,66.5088,66.6263,316800
3/17/2006,66.9419,67.0842,66.7996,67.0594,266500
3/20/2006,67.5049,68.0555,67.4492,68.0431,286800
3/21/2006,67.4987,67.7771,67.1584,67.6843,364500
3/22/2006,67.4182,67.4182,67.0037,67.0656,362800
3/23/2006,66.3232,66.8924,65.9334,66.8243,235500
3/24/2006,66.9295,66.9357,66.2737,66.385,156900
3/27/2006,67.5915,67.641,67.3749,67.4492,202800
3/28/2006,67.1003,67.8992,66.8569,67.7119,205600
3/29/2006,68.1862,68.2611,67.4373,67.6558,201800
3/30/2006,68.7417,68.8228,68.1363,68.3298,301200
3/31/2006,67.9616,68.1363,67.8055,68.0552,217800
4/3/2006,68.8664,69.0662,68.492,68.648,308300
4/4/2006,68.8977,69.0662,68.8041,68.8977,198400
4/5/2006,70.2956,70.539,69.4094,69.709,338700
4/6/2006,71.7372,72.0742,71.2192,71.7684,408500
4/7/2006,71.2067,72.0742,71.2067,72.0742,411500
4/10/2006,71.7185,72.0056,71.4439,71.9868,166000
4/11/2006,71.4626,72.0992,71.1818,72.0992,187600
4/12/2006,70.8448,71.0819,70.7262,70.9883,229200
4/13/2006,70.5952,70.6576,70.0897,70.2082,148900
4/17/2006,70.3143,70.8011,70.1521,70.6264,193800
4/18/2006,71.6498,71.7247,70.7262,70.8573,155900
4/19/2006,70.8822,70.9696,70.3517,70.7012,350300
4/20/2006,71.4251,71.9431,71.1443,71.1443,168100
4/21/2006,73.3348,73.7342,73.1164,73.2287,360900
4/24/2006,72.6483,72.8418,72.3176,72.6608,366600
4/25/2006,72.38,73.0103,72.2552,72.9853,262700
4/26/2006,72.5797,72.7856,72.3176,72.3862,335400
4/27/2006,72.6858,73.1102,72.199,72.561,254300
4/28/2006,73.0977,73.4409,72.9229,73.2974,138800
5/1/2006,73.2537,74.2647,73.2412,74.2647,178900
5/2/2006,75.5316,76.0745,74.5767,75.1946,355800
5/3/2006,75.5503,75.7562,75.388,75.6689,220100
5/4/2006,75.906,76.4115,75.725,76.0246,271200
5/5/2006,77.0543,77.3851,76.0932,76.449,351700
5/8/2006,75.7375,76.1931,75.6751,76.1369,318000
5/9/2006,76.0183,76.1494,75.5004,75.7375,310200
5/10/2006,75.4192,76.9482,75.388,76.917,444600
5/11/2006,72.8106,73.8341,72.7045,73.7966,622600
5/12/2006,69.7089,72.1491,69.0973,72.1428,1177300
5/15/2006,70.3892,70.489,69.8088,70.202,688900
5/16/2006,70.3018,70.5577,70.1146,70.4266,334000
5/17/2006,68.5232,70.9821,67.8742,70.9571,829500
5/18/2006,69.0225,69.7027,68.5669,69.1598,535000
5/19/2006,68.5919,68.8103,67.4686,68.5295,455400
5/22/2006,67.169,67.6682,66.1517,67.0754,594700
5/23/2006,67.4498,68.4608,67.1815,67.2376,423000
5/24/2006,68.2361,68.4983,67.2439,68.492,350700
5/25/2006,68.0053,68.0177,67.3375,67.5559,358400
5/26/2006,68.7791,69.0662,68.1862,68.5295,270500
5/30/2006,67.2876,68.517,67.2751,68.517,235200
5/31/2006,67.013,67.325,66.3515,66.5886,401000
6/1/2006,67.7993,67.8492,66.4638,66.5511,435400
6/2/2006,68.3672,68.985,68.2174,68.7229,273700
6/5/2006,66.5324,67.6557,66.4638,67.6495,242000
6/6/2006,65.9083,66.5324,64.8849,66.5324,570100
6/7/2006,65.1283,65.8896,65.0347,65.2094,397400
6/8/2006,63.3372,63.3934,61.4151,62.8691,979200
6/9/2006,62.7506,63.6555,62.4947,63.6555,435000
6/12/2006,62.2139,63.6243,62.1702,62.9128,322000
6/13/2006,59.6052,60.8783,59.4118,60.4727,647300
6/14/2006,61.259,61.3838,60.4539,60.4539,1558900
6/15/2006,62.9003,63.1812,61.6272,61.7645,579400
6/16/2006,62.8254,63.3434,62.6445,63.3434,294400
6/19/2006,62.7817,63.5618,62.6382,63.4433,258600
6/20/2006,62.8067,63.4121,62.788,63.4121,168300
6/21/2006,63.1999,63.6243,62.5571,62.6569,224500
6/22/2006,62.944,63.8864,62.8941,63.8864,230800
6/23/2006,62.2139,62.5009,61.9767,62.3324,285800
6/26/2006,62.7131,62.7505,62.2388,62.5072,169200
6/27/2006,61.3152,62.4947,61.3089,62.4884,233200
6/28/2006,61.5773,61.777,61.3464,61.6896,254200
6/29/2006,63.799,63.799,61.9018,62.0641,293200
6/30/2006,65.2718,65.4965,64.7913,65.3717,325300
7/3/2006,65.5527,65.6463,64.7289,64.7289,249800
7/5/2006,63.8801,64.4043,63.4121,64.3919,348900
7/6/2006,64.448,64.7289,64.1485,64.3669,282000
7/7/2006,65.1407,65.7461,65.0409,65.2156,236500
7/10/2006,65.8335,66.2953,65.6338,66.158,244600
7/11/2006,65.9708,66.0644,64.966,65.5277,227400
7/12/2006,63.9862,64.7538,63.7491,64.5229,752600
7/13/2006,61.8457,63.668,61.802,63.668,750900
7/14/2006,61.1342,61.3214,60.6287,61.1592,346100
7/17/2006,60.6287,60.9282,60.3541,60.5413,202100
7/18/2006,59.8049,60.3728,58.9874,60.067,418500
7/19/2006,61.5586,61.9393,59.911,60.0233,302200
7/20/2006,61.6834,62.7942,61.4712,62.1702,677600
7/21/2006,61.6459,61.9018,61.3651,61.6834,309200
7/24/2006,62.7506,62.9752,62.2825,62.4073,203000
7/25/2006,64.0299,64.4168,63.4745,63.6554,261200
7/26/2006,63.5057,64.2795,63.0314,64.2795,293500
7/27/2006,64.3419,65.0284,63.9675,64.5292,212500
7/28/2006,65.9021,65.9957,64.9161,64.9785,308300
7/31/2006,65.665,66.2142,65.6151,66.2142,157600
8/1/2006,64.5916,64.9535,64.1984,64.9535,205700
8/2/2006,65.5963,65.9208,65.0596,65.8085,392900
8/3/2006,66.7571,67.1877,65.8397,66.0644,393600
8/4/2006,67.4872,68.9476,66.9942,68.648,605200
8/7/2006,65.9396,66.5886,65.6775,65.9021,383100
8/8/2006,66.8445,67.9616,66.5574,67.3999,327500
8/9/2006,67.9616,68.4733,67.8367,68.336,453000
8/10/2006,68.2549,68.4733,67.8742,68.4608,240800
8/11/2006,67.0691,67.5622,66.7945,67.4561,167900
8/14/2006,67.4311,68.1987,67.3,67.9303,140100
8/15/2006,68.5794,68.7417,67.9928,67.9928,329900
8/16/2006,69.6216,69.8338,69.1098,69.2784,235200
8/17/2006,70.1271,70.8011,69.6965,69.815,355500
8/18/2006,69.7402,70.2082,69.166,70.2082,173100
8/21/2006,68.7354,68.9726,68.648,68.854,156600
8/22/2006,68.9289,69.2472,68.6231,69.2472,118800
8/23/2006,68.7791,69.6278,68.4421,69.2097,231500
8/24/2006,67.5933,68.4982,67.2439,68.4982,228600
8/25/2006,66.2266,66.9942,65.5401,66.4638,514800
8/28/2006,66.8632,67.0442,66.0893,66.0893,179400
8/29/2006,67.4186,67.6121,66.676,67.6121,292100
8/30/2006,67.1191,67.2314,66.8507,67.0255,177900
8/31/2006,67.6121,67.7369,67.2876,67.5559,154500
9/1/2006,67.6994,67.8679,67.1752,67.5871,357600
9/5/2006,68.1113,68.2049,67.7993,68.1238,131600
9/6/2006,66.988,67.6183,66.963,67.3999,191000
9/7/2006,66.2516,66.651,65.9333,66.651,249300
9/8/2006,66.3764,66.7634,66.2204,66.7634,202800
9/11/2006,65.3155,65.5901,64.7663,65.5339,920500
9/12/2006,66.2017,66.4014,65.5277,65.7461,338200
9/13/2006,66.3015,66.6011,65.7523,65.9271,349500
9/14/2006,66.5574,66.7633,65.9895,66.6885,280900
9/15/2006,66.2516,66.988,66.0581,66.495,287500
9/18/2006,66.4014,66.4825,66.0644,66.3452,224000
9/19/2006,66.3764,66.7446,66.0581,66.5012,320700
9/20/2006,66.9568,67.0941,66.5012,66.988,285000
9/21/2006,67.4186,67.999,67.1628,67.999,259300
9/22/2006,66.7821,67.2813,66.5075,67.2751,156900
9/25/2006,67.6994,67.8555,66.8445,67.2376,174500
9/26/2006,67.5247,67.5934,66.9069,67.0567,287400
9/27/2006,68.3173,68.569,68.0657,68.0657,232200
9/28/2006,68.6445,68.7262,68.2104,68.4432,147200
9/29/2006,68.5061,68.7137,68.2607,68.7137,221100
10/2/2006,69.5126,69.8963,68.9904,69.0093,473200
10/3/2006,69.846,70.1102,69.1729,69.2672,539200
10/4/2006,71.4816,71.6892,70.2674,70.3933,989600
10/5/2006,72.5762,72.9725,72.2176,72.9725,439000
10/6/2006,71.8464,72.054,71.513,72.054,223100
10/9/2006,71.3369,71.7332,71.0664,71.7332,195900
10/10/2006,72.3434,72.5007,71.7143,72.0289,227800
10/11/2006,72.8278,73.0354,72.3497,72.3686,339800
10/12/2006,73.5575,73.6582,72.8278,72.8278,219300
10/13/2006,73.0983,73.1926,72.5824,72.8781,315100
10/16/2006,72.9914,73.0543,72.6894,72.8152,304600
10/17/2006,71.5445,71.8401,71.3432,71.8401,421000
10/18/2006,71.8087,72.2742,71.5445,72.0289,212800
10/19/2006,72.2239,72.3308,71.8716,72.1232,209500
10/20/2006,72.7208,73.0605,72.4,73.0039,280700
10/23/2006,73.8658,74.0042,73.0354,73.2115,347400
10/24/2006,74.3816,74.5829,73.8343,74.0356,307400
10/25/2006,75.0044,75.1931,74.5514,74.8094,250100
10/26/2006,75.5014,75.7152,74.9352,75.1554,232600
10/27/2006,74.8786,75.602,74.7339,75.5014,298000
10/30/2006,74.5766,74.8345,74.1048,74.6458,267800
10/31/2006,74.2306,74.52,74.0419,74.218,427400
11/1/2006,73.9476,74.9226,73.828,74.7024,397500
11/2/2006,74.3879,74.5703,73.9413,74.1426,284800
11/3/2006,74.0167,74.6206,73.7966,74.6206,297200
11/6/2006,75.3189,75.6712,74.5452,74.6395,426200
11/7/2006,76.25,77.376,76.0864,77.3445,718100
11/8/2006,77.6654,77.722,76.5834,76.7469,471400
11/9/2006,76.9923,77.6654,76.8413,77.6654,442700
11/10/2006,76.6337,76.9168,76.1304,76.9168,803000
11/13/2006,76.0424,76.2185,75.6649,76.0109,446200
11/14/2006,78.5209,78.6467,77.7346,78.5398,1052000
